"Utbildning","Arbsektor","COUNT","Andel","Lön"
"Jurist","Privat",44,1.26364158529581,"62000-62999"
"Jurist","Privat",41,1.17748420448018,"63000-63999"
"Jurist","Privat",32,0.919012062033314,"64000-64999"
"Jurist","Privat",52,1.49339460080414,"65000-65999"
"Jurist","Privat",39,1.1200459506031,"66000-66999"
"Jurist","Privat",47,1.34979896611143,"67000-67999"
"Jurist","Privat",38,1.09132682366456,"68000-68999"
"Jurist","Privat",31,0.890292935094773,"69000-69999"
"Jurist","Privat",50,1.43595634692705,"70000-70999"
"Jurist","Privat",35,1.00516944284894,"71000-71999"
"Jurist","Privat",35,1.00516944284894,"72000-72999"
"Jurist","Privat",34,0.976450315910397,"73000-73999"
"Jurist","Privat",29,0.832854681217691,"74000-74999"
"Jurist","Privat",53,1.52211372774268,"75000-75999"
"Jurist","Privat",29,0.832854681217691,"76000-76999"
"Jurist","Privat",27,0.775416427340609,"77000-77999"
"Jurist","Privat",36,1.03388856978748,"78000-78999"
"Jurist","Privat",24,0.689259046524986,"79000-79999"
"Jurist","Privat",43,1.23492245835727,"80000-80999"
"Jurist","Privat",21,0.603101665709362,"81000-81999"
"Jurist","Privat",30,0.861573808156232,"82000-82999"
"Jurist","Privat",25,0.717978173463527,"83000-83999"
"Jurist","Privat",14,0.402067777139575,"84000-84999"
"Jurist","Privat",31,0.890292935094773,"85000-85999"
"Jurist","Privat",22,0.631820792647903,"86000-86999"
"Jurist","Privat",6,0.172314761631246,"87000-87999"
"Jurist","Privat",13,0.373348650201034,"88000-88999"
"Jurist","Privat",8,0.229753015508328,"89000-89999"
"Jurist","Privat",25,0.717978173463527,"90000-90999"
"Jurist","Privat",17,0.488225157955198,"91000-91999"
"Jurist","Privat",10,0.287191269385411,"92000-92999"
"Jurist","Privat",13,0.373348650201034,"93000-93999"
"Jurist","Privat",11,0.315910396323952,"94000-94999"
"Jurist","Privat",20,0.574382538770821,"95000-95999"
"Jurist","Privat",9,0.25847214244687,"96000-96999"
"Jurist","Privat",9,0.25847214244687,"97000-97999"
"Jurist","Privat",10,0.287191269385411,"98000-98999"
"Jurist","Privat",1,0.028719126938541,"99000-99999"
"Jurist","Privat",17,0.488225157955198,"100000-100999"
"Jurist","Privat",10,0.287191269385411,"101000-101999"
"Jurist","Privat",6,0.172314761631246,"102000-102999"
"Jurist","Privat",5,0.143595634692705,"103000-103999"
"Jurist","Privat",10,0.287191269385411,"104000-104999"
"Jurist","Privat",11,0.315910396323952,"105000-105999"
"Jurist","Privat",7,0.201033888569787,"106000-106999"
"Jurist","Privat",10,0.287191269385411,"107000-107999"
"Jurist","Privat",9,0.25847214244687,"108000-108999"
"Jurist","Privat",5,0.143595634692705,"109000-109999"
"Jurist","Privat",9,0.25847214244687,"110000-110999"
"Jurist","Privat",4,0.114876507754164,"111000-111999"
"Jurist","Privat",5,0.143595634692705,"112000-112999"
"Jurist","Privat",6,0.172314761631246,"113000-113999"
"Jurist","Privat",2,0.057438253877082,"114000-114999"
"Jurist","Privat",9,0.25847214244687,"115000-115999"
"Jurist","Privat",2,0.057438253877082,"116000-116999"
"Jurist","Privat",7,0.201033888569787,"117000-117999"
"Jurist","Privat",6,0.172314761631246,"118000-118999"
"Jurist","Privat",2,0.057438253877082,"119000-119999"
"Jurist","Privat",6,0.172314761631246,"120000-120999"
"Jurist","Privat",3,0.086157380815623,"121000-121999"
"Jurist","Privat",3,0.086157380815623,"122000-122999"
"Jurist","Privat",4,0.114876507754164,"123000-123999"
"Jurist","Privat",3,0.086157380815623,"124000-124999"
"Jurist","Privat",96,2.75703618609994,">=125000"
"Jurist","Offentlig",17,0.287016714502786,"< 25000"
"Jurist","Offentlig",4,0.067533344588891,"25000-25999"
"Jurist","Offentlig",23,0.388316731386122,"26000-26999"
"Jurist","Offentlig",106,1.78963363160561,"27000-27999"
