"Utbildning","Arbsektor","COUNT","Andel","Lön"
"enhetschef, gruppchef, första linjens chef","Offentlig",296,3.18176932172417,"40000-40999"
"enhetschef, gruppchef, första linjens chef","Offentlig",275,2.95603568741266,"41000-41999"
"enhetschef, gruppchef, första linjens chef","Offentlig",367,3.94496399011072,"42000-42999"
"enhetschef, gruppchef, första linjens chef","Offentlig",369,3.96646243147372,"43000-43999"
"enhetschef, gruppchef, första linjens chef","Offentlig",434,4.66516177577126,"44000-44999"
"enhetschef, gruppchef, första linjens chef","Offentlig",449,4.82640008599377,"45000-45999"
"enhetschef, gruppchef, första linjens chef","Offentlig",489,5.25636891325379,"46000-46999"
"enhetschef, gruppchef, första linjens chef","Offentlig",440,4.72965709986026,"47000-47999"
"enhetschef, gruppchef, första linjens chef","Offentlig",478,5.13812748575728,"48000-48999"
"enhetschef, gruppchef, första linjens chef","Offentlig",492,5.28861657529829,"49000-49999"
"enhetschef, gruppchef, första linjens chef","Offentlig",504,5.4176072234763,"50000-50999"
"enhetschef, gruppchef, första linjens chef","Offentlig",414,4.45017736214124,"51000-51999"
"enhetschef, gruppchef, första linjens chef","Offentlig",398,4.27818983123724,"52000-52999"
"enhetschef, gruppchef, första linjens chef","Offentlig",343,3.6869826937547,"53000-53999"
"enhetschef, gruppchef, första linjens chef","Offentlig",285,3.06352789422767,"54000-54999"
"enhetschef, gruppchef, första linjens chef","Offentlig",262,2.81629581855315,"55000-55999"
"enhetschef, gruppchef, första linjens chef","Offentlig",220,2.36482854993013,"56000-56999"
"enhetschef, gruppchef, första linjens chef","Offentlig",198,2.12834569493712,"57000-57999"
"enhetschef, gruppchef, första linjens chef","Offentlig",186,1.99935504675911,"58000-58999"
"enhetschef, gruppchef, första linjens chef","Offentlig",151,1.62313232290659,"59000-59999"
"enhetschef, gruppchef, första linjens chef","Offentlig",147,1.58013544018059,"60000-60999"
"enhetschef, gruppchef, första linjens chef","Offentlig",120,1.28990648178007,"61000-61999"
"enhetschef, gruppchef, första linjens chef","Offentlig",121,1.30065570246157,"62000-62999"
"enhetschef, gruppchef, första linjens chef","Offentlig",139,1.49414167472858,"63000-63999"
"enhetschef, gruppchef, första linjens chef","Offentlig",127,1.36515102655058,"64000-64999"
