"Utbildning","Arbsektor","COUNT","Andel","Lön"
"ekonom","Offentlig",4,0.865800865800866,"65000-65999"
"ekonom","Offentlig",1,0.216450216450216,"68000-68999"
"ekonom","Offentlig",1,0.216450216450216,"70000-70999"
"ekonom","Offentlig",1,0.216450216450216,"71000-71999"
"ekonom","Offentlig",1,0.216450216450216,"74000-74999"
"ekonom","Offentlig",13,2.81385281385281,">=75000"
"samhällsvetare","Privat",11,2.52873563218391,"< 25000"
"samhällsvetare","Privat",8,1.83908045977011,"25000-25999"
"samhällsvetare","Privat",7,1.60919540229885,"26000-26999"
"samhällsvetare","Privat",11,2.52873563218391,"27000-27999"
"samhällsvetare","Privat",16,3.67816091954023,"28000-28999"
"samhällsvetare","Privat",21,4.82758620689655,"29000-29999"
"samhällsvetare","Privat",23,5.28735632183908,"30000-30999"
"samhällsvetare","Privat",19,4.36781609195402,"31000-31999"
"samhällsvetare","Privat",27,6.20689655172414,"32000-32999"
"samhällsvetare","Privat",26,5.97701149425287,"33000-33999"
"samhällsvetare","Privat",21,4.82758620689655,"34000-34999"
"samhällsvetare","Privat",20,4.59770114942529,"35000-35999"
"samhällsvetare","Privat",24,5.51724137931035,"36000-36999"
"samhällsvetare","Privat",11,2.52873563218391,"37000-37999"
"samhällsvetare","Privat",19,4.36781609195402,"38000-38999"
"samhällsvetare","Privat",16,3.67816091954023,"39000-39999"
"samhällsvetare","Privat",24,5.51724137931035,"40000-40999"
"samhällsvetare","Privat",8,1.83908045977011,"41000-41999"
"samhällsvetare","Privat",8,1.83908045977011,"42000-42999"
"samhällsvetare","Privat",8,1.83908045977011,"43000-43999"
"samhällsvetare","Privat",19,4.36781609195402,"44000-44999"
"samhällsvetare","Privat",9,2.06896551724138,"45000-45999"
"samhällsvetare","Privat",4,0.919540229885057,"46000-46999"
"samhällsvetare","Privat",9,2.06896551724138,"47000-47999"
"samhällsvetare","Privat",7,1.60919540229885,"48000-48999"
"samhällsvetare","Privat",3,0.689655172413793,"49000-49999"
"samhällsvetare","Privat",6,1.37931034482759,"50000-50999"
"samhällsvetare","Privat",8,1.83908045977011,"51000-51999"
"samhällsvetare","Privat",5,1.14942528735632,"52000-52999"
"samhällsvetare","Privat",2,0.459770114942529,"53000-53999"
"samhällsvetare","Privat",4,0.919540229885057,"54000-54999"
"samhällsvetare","Privat",2,0.459770114942529,"55000-55999"
"samhällsvetare","Privat",5,1.14942528735632,"56000-56999"
"samhällsvetare","Privat",3,0.689655172413793,"57000-57999"
"samhällsvetare","Privat",3,0.689655172413793,"58000-58999"
"samhällsvetare","Privat",2,0.459770114942529,"59000-59999"
"samhällsvetare","Privat",4,0.919540229885057,"61000-61999"
"samhällsvetare","Privat",1,0.229885057471264,"62000-62999"
"samhällsvetare","Privat",11,2.52873563218391,">=65000"
"samhällsvetare","Offentlig",25,1.39664804469274,"< 25000"
"samhällsvetare","Offentlig",17,0.949720670391062,"25000-25999"
"samhällsvetare","Offentlig",30,1.67597765363128,"26000-26999"
"samhällsvetare","Offentlig",76,4.24581005586592,"27000-27999"
"samhällsvetare","Offentlig",107,5.97765363128492,"28000-28999"
"samhällsvetare","Offentlig",98,5.47486033519553,"29000-29999"
"samhällsvetare","Offentlig",113,6.31284916201117,"30000-30999"
"samhällsvetare","Offentlig",107,5.97765363128492,"31000-31999"
"samhällsvetare","Offentlig",109,6.08938547486034,"32000-32999"
"samhällsvetare","Offentlig",82,4.58100558659218,"33000-33999"
"samhällsvetare","Offentlig",84,4.6927374301676,"34000-34999"
"samhällsvetare","Offentlig",107,5.97765363128492,"35000-35999"
"samhällsvetare","Offentlig",80,4.46927374301676,"36000-36999"
"samhällsvetare","Offentlig",79,4.41340782122905,"37000-37999"
"samhällsvetare","Offentlig",85,4.74860335195531,"38000-38999"
"samhällsvetare","Offentlig",71,3.96648044692737,"39000-39999"
"samhällsvetare","Offentlig",78,4.35754189944134,"40000-40999"
"samhällsvetare","Offentlig",53,2.9608938547486,"41000-41999"
"samhällsvetare","Offentlig",58,3.24022346368715,"42000-42999"
"samhällsvetare","Offentlig",42,2.3463687150838,"43000-43999"
"samhällsvetare","Offentlig",41,2.29050279329609,"44000-44999"
"samhällsvetare","Offentlig",35,1.95530726256983,"45000-45999"
"samhällsvetare","Offentlig",27,1.50837988826816,"46000-46999"
"samhällsvetare","Offentlig",21,1.1731843575419,"47000-47999"
"samhällsvetare","Offentlig",19,1.06145251396648,"48000-48999"
"samhällsvetare","Offentlig",15,0.837988826815642,"49000-49999"
"samhällsvetare","Offentlig",16,0.893854748603352,"50000-50999"
"samhällsvetare","Offentlig",8,0.446927374301676,"51000-51999"
"samhällsvetare","Offentlig",5,0.279329608938548,"52000-52999"
"samhällsvetare","Offentlig",8,0.446927374301676,"53000-53999"
"samhällsvetare","Offentlig",13,0.726256983240223,"54000-54999"
"samhällsvetare","Offentlig",11,0.614525139664804,"55000-55999"
"samhällsvetare","Offentlig",3,0.167597765363128,"56000-56999"
"samhällsvetare","Offentlig",3,0.167597765363128,"57000-57999"
"samhällsvetare","Offentlig",4,0.223463687150838,"58000-58999"
"samhällsvetare","Offentlig",5,0.279329608938548,"59000-59999"
"samhällsvetare","Offentlig",7,0.391061452513966,"60000-60999"
"samhällsvetare","Offentlig",2,0.111731843575419,"61000-61999"
"samhällsvetare","Offentlig",5,0.279329608938548,"62000-62999"
"samhällsvetare","Offentlig",4,0.223463687150838,"63000-63999"
"samhällsvetare","Offentlig",2,0.111731843575419,"64000-64999"
"samhällsvetare","Offentlig",35,1.95530726256983,">=65000"
"socionom","Privat",11,0.922818791946309,"< 25000"
"socionom","Privat",5,0.419463087248322,"25000-25999"
"socionom","Privat",8,0.671140939597315,"26000-26999"
"socionom","Privat",15,1.25838926174497,"27000-27999"
"socionom","Privat",16,1.34228187919463,"28000-28999"
"socionom","Privat",30,2.51677852348993,"29000-29999"
"socionom","Privat",43,3.60738255033557,"30000-30999"
"socionom","Privat",40,3.35570469798658,"31000-31999"
"socionom","Privat",51,4.27852348993289,"32000-32999"
"socionom","Privat",71,5.95637583892618,"33000-33999"
"socionom","Privat",68,5.70469798657718,"34000-34999"
"socionom","Privat",82,6.87919463087248,"35000-35999"
"socionom","Privat",65,5.45302013422819,"36000-36999"
"socionom","Privat",75,6.29194630872483,"37000-37999"
"socionom","Privat",62,5.2013422818792,"38000-38999"
"socionom","Privat",65,5.45302013422819,"39000-39999"
"socionom","Privat",57,4.78187919463087,"40000-40999"
"socionom","Privat",38,3.18791946308725,"41000-41999"
"socionom","Privat",47,3.94295302013423,"42000-42999"
"socionom","Privat",39,3.27181208053691,"43000-43999"
"socionom","Privat",31,2.6006711409396,"44000-44999"
"socionom","Privat",34,2.85234899328859,"45000-45999"
"socionom","Privat",33,2.76845637583893,"46000-46999"
"socionom","Privat",19,1.59395973154362,"47000-47999"
"socionom","Privat",22,1.84563758389262,"48000-48999"
"socionom","Privat",12,1.00671140939597,"49000-49999"
"socionom","Privat",23,1.92953020134228,"50000-50999"
"socionom","Privat",9,0.75503355704698,"51000-51999"
"socionom","Privat",14,1.1744966442953,"52000-52999"
"socionom","Privat",11,0.922818791946309,"53000-53999"
"socionom","Privat",5,0.419463087248322,"54000-54999"
"socionom","Privat",6,0.503355704697987,"55000-55999"
"socionom","Privat",9,0.75503355704698,"56000-56999"
"socionom","Privat",11,0.922818791946309,"57000-57999"
"socionom","Privat",10,0.838926174496644,"58000-58999"
"socionom","Privat",6,0.503355704697987,"59000-59999"
"socionom","Privat",8,0.671140939597315,"60000-60999"
"socionom","Privat",3,0.251677852348993,"61000-61999"
"socionom","Privat",4,0.335570469798658,"62000-62999"
"socionom","Privat",3,0.251677852348993,"63000-63999"
"socionom","Privat",1,0.083892617449665,"64000-64999"
"socionom","Privat",30,2.51677852348993,">=65000"
"socionom","Offentlig",42,0.355089617855935,"< 25000"
"socionom","Offentlig",20,0.169090294217112,"25000-25999"
"socionom","Offentlig",65,0.549543456205614,"26000-26999"
"socionom","Offentlig",191,1.61481230977342,"27000-27999"
"socionom","Offentlig",369,3.11971592830572,"28000-28999"
"socionom","Offentlig",498,4.21034832600609,"29000-29999"
"socionom","Offentlig",724,6.12106865065945,"30000-30999"
"socionom","Offentlig",889,7.51606357795063,"31000-31999"
"socionom","Offentlig",990,8.36996956374704,"32000-32999"
"socionom","Offentlig",1084,9.16469394656747,"33000-33999"
"socionom","Offentlig",1096,9.26614812309773,"34000-34999"
"socionom","Offentlig",931,7.87115319580656,"35000-35999"
"socionom","Offentlig",858,7.2539736219141,"36000-36999"
"socionom","Offentlig",717,6.06188704768346,"37000-37999"
"socionom","Offentlig",623,5.26716266486304,"38000-38999"
"socionom","Offentlig",458,3.87216773757186,"39000-39999"
"socionom","Offentlig",379,3.20426107541427,"40000-40999"
"socionom","Offentlig",284,2.40108217788299,"41000-41999"
"socionom","Offentlig",239,2.02062901589449,"42000-42999"
"socionom","Offentlig",189,1.59790328035171,"43000-43999"
"socionom","Offentlig",180,1.52181264795401,"44000-44999"
"socionom","Offentlig",135,1.14135948596551,"45000-45999"
"socionom","Offentlig",142,1.20054108894149,"46000-46999"
"socionom","Offentlig",117,0.989178221170105,"47000-47999"
"socionom","Offentlig",81,0.684815691579303,"48000-48999"
"socionom","Offentlig",82,0.693270206290159,"49000-49999"
"socionom","Offentlig",57,0.481907338518769,"50000-50999"
"socionom","Offentlig",53,0.448089279675347,"51000-51999"
"socionom","Offentlig",31,0.262089956036523,"52000-52999"
"socionom","Offentlig",33,0.278998985458235,"53000-53999"
"socionom","Offentlig",31,0.262089956036523,"54000-54999"
"socionom","Offentlig",240,2.02908353060534,">=55000"
"personalvetare","Privat",6,1.07913669064748,"25000-25999"
